Kevin DE BRUYNE soccer player profile - Soccer Manager;;M,AM(C);;;;;;;;;;;;;;;;;;;;;;;;;
;Reo HATATE soccer player profile - Soccer Manager;11;Japan;SMFA World Cup;2 (0);0;1;0;6.50;0;0;D,DM(L),M,AM(LC);;;;;;;;;;;;;;;
;Reo HATATE soccer player profile - Soccer Manager;;D,DM(L),M,AM(LC);;;;;;;;;;;;;;;;;;;;;;;;
;Reo HATATE soccer player profile - Soccer Manager;Japan;International;18 (0);0;2;0;6.28;1;0;D,DM(L),M,AM(LC);;;;;;;;;;;;;;;;
;Reo HATATE soccer player profile - Soccer Manager;;D,DM(L),M,AM(LC);;;;;;;;;;;;;;;;;;;;;;;;
;Reo HATATE soccer player profile - Soccer Manager;11;Pachuca;Divisão 2;0 (0);0;0;0;0.00;0;0;D,DM(L),M,AM(LC);;;;;;;;;;;;;;;
;Reo HATATE soccer player profile - Soccer Manager;10;Pachuca;Divisão 2;0 (1);0;0;0;6.00;0;0;D,DM(L),M,AM(LC);Baris Alper YILMAZ soccer player profile - Soccer Manager;;D,DM,M(L),AM(RL),F(RLC);Kristjan ASLLANI soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;11;Albania;SMFA World Cup Qualifiers;8 (0);2;2;1;6.88;1;0;DM,M(C);;;;;;;;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;11;Albania;SMFA World Cup;2 (0);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;Albania;International;37 (0);5;5;1;6.43;5;0;DM,M(C);;;;;;;;;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;11;D.C. United;Divisão 2;0 (0);0;0;0;0.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Kristjan ASLLANI soccer player profile - Soccer Manager;11;New York City FC;Divisão 1;0 (0);0;0;0;0.00;0;0;DM,M(C);Raphael ONYEDIKA soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;11;Nigeria;SMFA World Cup;3 (0);1;0;0;6.33;0;0;DM,M(C);;;;;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;11;Nigeria;SMFA World Cup Qualifiers;8 (0);2;1;1;6.62;0;0;DM,M(C);;;;;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;11;Nigeria;SMFA World Cup;2 (0);1;0;0;6.50;0;0;DM,M(C);;;;;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;Nigeria;International;21 (0);5;1;1;6.43;0;0;DM,M(C);;;;;;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Raphael ONYEDIKA soccer player profile - Soccer Manager;11;Vasco da Gama;Divisão 1;0 (0);0;0;0;0.00;0;0;DM,M(C);Edoardo BOVE soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;
;Edoardo BOVE soccer player profile - Soccer Manager;11;Independiente;Divisão 1;0 (0);0;0;0;0.00;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Edoardo BOVE soccer player profile - Soccer Manager;11;Pachuca;Divisão 2;0 (0);0;0;0;0.00;0;0;DM,M,AM(C);Abde EZZALZOULI soccer player profile - Soccer Manager;;AM,F(RL);;;;;;;;;;;;
;Abde EZZALZOULI soccer player profile - Soccer Manager;11;D.C. United;Divisão 2;0 (0);0;0;0;0.00;0;0;AM,F(RL);Johan BAKAYOKO soccer player profile - Soccer Manager;;AM,F(RL);;;;;;;;;;;;
;Johan BAKAYOKO soccer player profile - Soccer Manager;11;Corinthians;Divisão 1;1 (0);0;0;0;6.00;0;0;AM,F(RL);;;;;;;;;;;;;;;
;Johan BAKAYOKO soccer player profile - Soccer Manager;10;Corinthians;Divisão 1;1 (0);0;0;0;6.00;0;0;AM,F(RL);Vitor ROQUE soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Vitor ROQUE soccer player profile - Soccer Manager;11;River Plate;Divisão 2;0 (0);0;0;0;0.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Vitor ROQUE soccer player profile - Soccer Manager;11;New York City FC;Divisão 1;1 (0);0;0;0;6.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Vitor ROQUE soccer player profile - Soccer Manager;10;River Plate;Divisão 2;1 (0);1;0;0;7.00;1;0;AM(RL),F(RLC);Pablo BARRIOS soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;
;Pablo BARRIOS soccer player profile - Soccer Manager;11;Lanús;Divisão 2;3 (1);0;0;0;6.00;0;0;DM,M,AM(C);Aitor PAREDES soccer player profile - Soccer Manager;;D(C);;;;;;;;;;;;
;Aitor PAREDES soccer player profile - Soccer Manager;11;Palmeiras;Divisão 1;0 (0);0;0;0;0.00;0;0;D(C);João BITELLO soccer player profile - Soccer Manager;;M(C),AM(RLC);;;;;;;;;;;;
;João BITELLO soccer player profile - Soccer Manager;11;Cruz Azul;Divisão 2;0 (0);0;0;0;0.00;0;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;João BITELLO soccer player profile - Soccer Manager;10;Cruz Azul;Divisão 2;2 (0);1;0;0;6.50;0;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;João BITELLO soccer player profile - Soccer Manager;9;Cruz Azul;Divisão 2;9 (0);1;5;0;5.89;0;0;M(C),AM(RLC);;;;;;;;;;;;;;;
;João BITELLO soccer player profile - Soccer Manager;8;Cruz Azul;Divisão 2;0 (1);0;0;0;6.00;0;0;M(C),AM(RLC);Radamel FALCAO soccer player profile - Soccer Manager;;F(C);;;;;;;;;;;;
;Radamel FALCAO soccer player profile - Soccer Manager;Colombia;International;22 (0);14;4;7;7.41;3;0;F(C);;;;;;;;;;;;;;;;
;Radamel FALCAO soccer player profile - Soccer Manager;;F(C);;;;;;;;;;;;;;;;;;;;;;;;
;Radamel FALCAO soccer player profile - Soccer Manager;9;New York City FC;Divisão 1;0 (8);0;0;0;6.12;0;0;F(C);;;;;;;;;;;;;;;
;Radamel FALCAO soccer player profile - Soccer Manager;4;Vélez Sársfield;Divisão 1;17 (0);3;6;1;6.71;1;0;F(C);;;;;;;;;;;;;;;
;Radamel FALCAO soccer player profile - Soccer Manager;3;Vélez Sársfield;Divisão 2;11 (0);5;4;4;7.55;1;0;F(C);;;;;;;;;;;;;;;
;Radamel FALCAO soccer player profile - Soccer Manager;3;D.C. United;Divisão 2;13 (0);11;4;5;8.46;0;0;F(C);Makoto HASEBE soccer player profile - Soccer Manager;;D,DM(C);;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;11;Japan;SMFA World Cup Qualifiers;4 (0);1;0;0;6.50;0;0;D,DM(C);;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;;D,DM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;Japan;International;80 (0);12;15;2;6.31;4;0;D,DM(C);;;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;;D,DM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;9;Lanús;Divisão 2;3 (0);0;0;0;6.33;0;0;D,DM(C);;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;8;Lanús;Divisão 1;3 (0);0;0;0;5.67;1;0;D,DM(C);;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;6;Lanús;Divisão 1;1 (0);0;0;0;6.00;0;0;D,DM(C);;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;5;Vasco da Gama;Divisão 2;4 (0);1;0;0;6.25;1;0;D,DM(C);;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;4;Vasco da Gama;Divisão 2;1 (0);0;1;0;7.00;1;0;D,DM(C);;;;;;;;;;;;;;;
;Makoto HASEBE soccer player profile - Soccer Manager;1;Atlanta United;Divisão 1;9 (1);3;1;1;7.00;3;0;D,DM(C);Carlos VELA soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;Mexico;International;65 (0);8;12;2;6.80;6;1;AM(RL),F(RLC);;;;;;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;;AM(RL),F(RLC);;;;;;;;;;;;;;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;8;Lanús;Divisão 1;1 (0);0;0;0;6.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;7;Lanús;Divisão 1;1 (0);1;0;0;7.00;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;5;Lanús;Divisão 2;7 (0);1;2;0;6.71;2;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;2;Estudiantes de LP;Divisão 1;5 (3);0;2;0;6.88;0;0;AM(RL),F(RLC);;;;;;;;;;;;;;;
;Carlos VELA soccer player profile - Soccer Manager;1;Estudiantes de LP;Divisão 2;4 (0);3;0;1;7.50;1;0;AM(RL),F(RLC);Vieira MARCELO soccer player profile - Soccer Manager;;D,DM,M(L);;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;Brazil;International;0 (2);0;0;0;7.50;0;0;D,DM,M(L);;;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;;D,DM,M(L);;;;;;;;;;;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;11;Estudiantes de LP;Divisão 1;3 (8);0;0;0;6.09;0;0;D,DM,M(L);;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;9;Tigres UANL;Divisão 1;0 (3);0;1;0;6.33;0;0;D,DM,M(L);;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;6;Independiente;Divisão 1;30 (0);3;0;0;6.23;4;0;D,DM,M(L);;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;5;Atlético Mineiro;Divisão 1;25 (0);0;0;0;5.88;4;0;D,DM,M(L);;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;4;Atlético Mineiro;Divisão 1;18 (0);0;0;0;6.33;5;2;D,DM,M(L);;;;;;;;;;;;;;;
;Vieira MARCELO soccer player profile - Soccer Manager;3;Atlético Mineiro;Divisão 1;15 (0);1;1;0;6.67;3;0;D,DM,M(L);Teemu PUKKI soccer player profile - Soccer Manager;;AM,F(C);;;;;;;;;;;;
;Teemu PUKKI soccer player profile - Soccer Manager;11;Finland;SMFA World Cup Qualifiers;8 (0);0;1;0;6.38;1;0;AM,F(C);;;;;;;;;;;;;;;
;Teemu PUKKI soccer player profile - Soccer Manager;;AM,F(C);;;;;;;;;;;;;;;;;;;;;;;;
;Teemu PUKKI soccer player profile - Soccer Manager;Finland;International;80 (0);7;10;5;6.54;5;0;AM,F(C);;;;;;;;;;;;;;;;
;Teemu PUKKI soccer player profile - Soccer Manager;;AM,F(C);Ramos CÁSSIO soccer player profile - Soccer Manager;;GK;;;;;;;;;;;;;;;;;;;;;
;Ramos CÁSSIO soccer player profile - Soccer Manager;9;SC Internacional;Divisão 1;2 (0);0;0;0;7.00;0;0;GK;Adel TAARABT soccer player profile - Soccer Manager;;M,AM(C);;;;;;;;;;;;
;Adel TAARABT soccer player profile - Soccer Manager;Morocco;International;18 (0);2;1;0;6.39;0;0;M,AM(C);;;;;;;;;;;;;;;;
;Adel TAARABT soccer player profile - Soccer Manager;;M,AM(C);Stevan JOVETIĆ soccer player profile - Soccer Manager;;AM,F(LC);;;;;;;;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;11;Montenegro;SMFA World Cup;3 (0);2;0;0;6.67;0;0;AM,F(LC);;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;11;Montenegro;SMFA World Cup Qualifiers;8 (0);2;1;1;6.62;2;0;AM,F(LC);;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;;AM,F(LC);;;;;;;;;;;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;Montenegro;International;83 (0);23;15;5;6.77;10;0;AM,F(LC);;;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;;AM,F(LC);;;;;;;;;;;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;5;Orlando City SC;Divisão 1;13 (0);3;6;0;7.00;0;0;AM,F(LC);;;;;;;;;;;;;;;
;Stevan JOVETIĆ soccer player profile - Soccer Manager;4;Orlando City SC;Divisão 1;8 (0);2;3;1;6.62;3;0;AM,F(LC);Javier HERNÁNDEZ soccer player profile - Soccer Manager;;F(C);;;;;;;;;;;;
;Javier HERNÁNDEZ soccer player profile - Soccer Manager;Mexico;International;4 (0);2;1;1;7.50;0;0;F(C);;;;;;;;;;;;;;;;
;Javier HERNÁNDEZ soccer player profile - Soccer Manager;;F(C);Gary MEDEL soccer player profile - Soccer Manager;;D,DM(C);;;;;;;;;;;;;;;;;;;;;
;Gary MEDEL soccer player profile - Soccer Manager;11;Chile;SMFA World Cup Qualifiers;7 (0);0;2;0;4.00;0;0;D,DM(C);;;;;;;;;;;;;;;
;Gary MEDEL soccer player profile - Soccer Manager;;D,DM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Gary MEDEL soccer player profile - Soccer Manager;Chile;International;79 (0);8;13;2;5.52;5;1;D,DM(C);;;;;;;;;;;;;;;;
;Gary MEDEL soccer player profile - Soccer Manager;;D,DM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Gary MEDEL soccer player profile - Soccer Manager;2;New York City FC;Divisão 1;19 (0);0;0;0;5.32;2;0;D,DM(C);Gabriel MERCADO soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;
;Gabriel MERCADO soccer player profile - Soccer Manager;Argentina;International;4 (0);0;0;0;6.25;0;0;D(RC);;;;;;;;;;;;;;;;
;Gabriel MERCADO soccer player profile - Soccer Manager;;D(RC);Richard SÁNCHEZ soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;11;Paraguay;SMFA World Cup Qualifiers;8 (0);2;3;0;6.88;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;Paraguay;International;57 (0);10;13;2;6.53;4;0;DM,M,AM(C);;;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;11;Club América;Divisão 1;3 (0);1;0;0;6.33;1;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;10;Club América;Divisão 2;0 (1);0;0;0;6.00;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;9;Club América;Divisão 2;28 (0);3;5;0;5.79;1;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;8;Club América;Divisão 2;25 (0);1;0;1;6.00;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;7;Club América;Divisão 2;24 (0);4;1;2;6.04;4;1;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;6;Club América;Divisão 1;6 (0);0;0;0;5.17;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;2;Club América;Divisão 2;1 (0);0;0;0;6.00;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;2;Club América;Divisão 2;2 (0);1;0;0;6.00;0;0;DM,M,AM(C);;;;;;;;;;;;;;;
;Richard SÁNCHEZ soccer player profile - Soccer Manager;1;Club América;Divisão 2;7 (0);1;0;0;5.57;2;0;DM,M,AM(C);Bibras NATCHO soccer player profile - Soccer Manager;;M,AM(C);;;;;;;;;;;;
;Bibras NATCHO soccer player profile - Soccer Manager;11;Israel;SMFA World Cup Qualifiers;8 (0);1;0;0;6.50;0;0;M,AM(C);;;;;;;;;;;;;;;
;Bibras NATCHO soccer player profile - Soccer Manager;;M,AM(C);;;;;;;;;;;;;;;;;;;;;;;;
;Bibras NATCHO soccer player profile - Soccer Manager;Israel;International;83 (0);12;16;3;6.39;6;0;M,AM(C);;;;;;;;;;;;;;;;
;Bibras NATCHO soccer player profile - Soccer Manager;;M,AM(C);Domagoj VIDA soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;11;Croatia;SMFA World Cup;1 (0);0;0;0;6.00;0;0;D(RC);;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;11;Croatia;SMFA World Cup Qualifiers;8 (0);0;0;0;6.50;0;0;D(RC);;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;Croatia;International;84 (0);6;3;2;6.64;9;0;D(RC);;;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;7;Orlando City SC;Divisão 2;1 (0);0;0;0;7.00;0;0;D(RC);;;;;;;;;;;;;;;
;Domagoj VIDA soccer player profile - Soccer Manager;5;Orlando City SC;Divisão 1;22 (0);1;0;1;6.14;3;0;D(RC);Victor MOSES soccer player profile - Soccer Manager;;M,AM(RL);;;;;;;;;;;;
;Victor MOSES soccer player profile - Soccer Manager;11;Nigeria;SMFA World Cup Qualifiers;5 (0);0;0;0;6.40;0;0;M,AM(RL);;;;;;;;;;;;;;;
;Victor MOSES soccer player profile - Soccer Manager;;M,AM(RL);;;;;;;;;;;;;;;;;;;;;;;;
;Victor MOSES soccer player profile - Soccer Manager;Nigeria;International;34 (0);3;3;0;6.47;3;0;M,AM(RL);;;;;;;;;;;;;;;;
;Victor MOSES soccer player profile - Soccer Manager;;M,AM(RL);Tomás RINCÓN soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;11;Venezuela;SMFA World Cup Qualifiers;8 (0);0;1;0;5.88;2;0;DM,M(C);;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;Venezuela;International;76 (0);10;10;6;6.38;8;0;DM,M(C);;;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;9;Barcelona SC;Divisão 2;2 (0);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;7;Barcelona SC;Divisão 1;4 (0);0;0;0;6.00;1;0;DM,M(C);;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;6;Barcelona SC;Divisão 2;4 (0);0;1;0;7.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;5;Barcelona SC;Divisão 2;8 (0);0;0;0;6.12;1;0;DM,M(C);;;;;;;;;;;;;;;
;Tomás RINCÓN soccer player profile - Soccer Manager;4;Barcelona SC;Divisão 2;14 (0);2;1;1;6.64;2;0;DM,M(C);Rafael CARIOCA soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;11;Tigres UANL;Divisão 1;0 (0);0;0;0;0.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;10;Tigres UANL;Divisão 1;1 (0);0;0;0;5.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;9;Tigres UANL;Divisão 1;3 (1);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;8;Tigres UANL;Divisão 1;2 (0);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;7;Tigres UANL;Divisão 2;2 (0);1;0;0;7.50;1;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;6;Tigres UANL;Divisão 2;5 (5);5;2;0;7.40;1;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;5;Tigres UANL;Divisão 1;6 (0);1;0;0;5.83;1;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;5;Estudiantes de LP;Divisão 2;9 (0);3;0;0;6.11;1;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;4;Estudiantes de LP;Divisão 1;14 (0);1;0;1;6.14;3;1;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;3;Estudiantes de LP;Divisão 1;17 (0);1;1;0;6.29;2;0;DM,M(C);;;;;;;;;;;;;;;
;Rafael CARIOCA soccer player profile - Soccer Manager;1;Tigres UANL;Divisão 2;24 (0);5;7;2;6.92;2;0;DM,M(C);Milan BADELJ soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;
;Milan BADELJ soccer player profile - Soccer Manager;Croatia;International;4 (0);0;0;0;6.00;0;0;DM,M(C);;;;;;;;;;;;;;;;
;Milan BADELJ soccer player profile - Soccer Manager;;DM,M(C);Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;;;;;;;;;;
;Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;11;Austria;SMFA World Cup Qualifiers;3 (0);0;0;0;6.67;0;0;D(RC);;;;;;;;;;;;;;;
;Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;;;;;;;;;;;;;
;Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;Austria;International;62 (0);0;1;0;6.31;5;1;D(RC);;;;;;;;;;;;;;;;
;Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;;D(RC);;;;;;;;;;;;;;;;;;;;;;;;
;Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;4;Boca Juniors;Divisão 1;5 (0);0;0;0;6.20;1;0;D(RC);;;;;;;;;;;;;;;
;Aleksandar DRAGOVIĆ soccer player profile - Soccer Manager;3;Boca Juniors;Divisão 2;12 (1);1;0;1;6.77;1;0;D(RC);Darko LAZOVIĆ soccer player profile - Soccer Manager;;M,AM(RL);;;;;;;;;;;;
;Darko LAZOVIĆ soccer player profile - Soccer Manager;Serbia;International;9 (0);2;3;0;6.67;1;0;M,AM(RL);;;;;;;;;;;;;;;;
;Darko LAZOVIĆ soccer player profile - Soccer Manager;;M,AM(RL);In-Beom HWANG soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;;;;;;;;;;
;In-Beom HWANG soccer player profile - Soccer Manager;11;Korea Republic;SMFA World Cup Qualifiers;8 (0);3;0;0;6.50;2;0;DM,M,AM(C);;;;;;;;;;;;;;;
;In-Beom HWANG soccer player profile - Soccer Manager;;DM,M,AM(C);;;;;;;;;;;;;;;;;;;;;;;;
;In-Beom HWANG soccer player profile - Soccer Manager;Korea Republic;International;33 (0);7;1;0;6.33;4;0;DM,M,AM(C);;;;;;;;;;;;;;;;
;In-Beom HWANG soccer player profile - Soccer Manager;;DM,M,AM(C);Jaume COSTA soccer player profile - Soccer Manager;;D(RL),DM,M(L);;;;;;;;;;;;;;;;;;;;;
;Jaume COSTA soccer player profile - Soccer Manager;Spain;International;12 (0);2;2;1;7.00;0;0;D(RL),DM,M(L);;;;;;;;;;;;;;;;
;Jaume COSTA soccer player profile - Soccer Manager;;D(RL),DM,M(L);;;;;;;;;;;;;;;;;;;;;;;;
;Jaume COSTA soccer player profile - Soccer Manager;4;New York City FC;Divisão 2;10 (6);1;1;0;6.62;1;0;D(RL),DM,M(L);;;;;;;;;;;;;;;
;Jaume COSTA soccer player profile - Soccer Manager;3;Universidad de Chile;Divisão 2;16 (0);1;0;0;6.38;2;0;D(RL),DM,M(L);Cheikhou KOUYATÉ soccer player profile - Soccer Manager;;D,DM,M(C);;;;;;;;;;;;
;Cheikhou KOUYATÉ soccer player profile - Soccer Manager;Senegal;International;43 (0);3;2;1;6.53;0;0;D,DM,M(C);;;;;;;;;;;;;;;;
;Cheikhou KOUYATÉ soccer player profile - Soccer Manager;;D,DM,M(C);;;;;;;;;;;;;;;;;;;;;;;;
;Cheikhou KOUYATÉ soccer player profile - Soccer Manager;5;Cruzeiro;Divisão 2;13 (0);1;0;0;6.08;0;0;D,DM,M(C);Iván MARCONE soccer player profile - Soccer Manager;;DM,M(C);;;;;;;;;;;;
;Iván MARCONE soccer player profile - Soccer Manager;4;Orlando City SC;Divisão 1;9 (1);1;0;0;6.20;0;0;DM,M(C);;;;;;;;;;;;;;;
;Iván MARCONE soccer player profile - Soccer Manager;3;Orlando City SC;Divisão 1;2 (0);0;0;0;6.50;0;0;DM,M(C);;;;;;;;;;;;;;;
;Iván MARCONE soccer player profile - Soccer Manager;2;Boca Juniors;Divisão 1;13 (0);2;4;0;6.46;2;0;DM,M(C);;;;;;;;;;;;;;;
;Iván MARCONE soccer player profile - Soccer Manager;1;Boca Juniors;Divisão 2;1 (0);1;0;0;8.00;0;0;DM,M(C);Agustín MARCHESÍN soccer player profile - Soccer Manager;;GK;;;;;;;;;;;;
;Agustín MARCHESÍN soccer player profile - Soccer Manager;11;Barcelona SC;Divisão 2;0 (0);0;0;0;0.00;0;0;GK;Wahbi KHAZRI soccer player profile - Soccer Manager;;AM,F(RLC);;;;;;;;;;;;
;Wahbi KHAZRI soccer player profile - Soccer Manager;11;Tunisia;SMFA World Cup Qualifiers;8 (0);2;2;2;6.75;0;0;AM,F(RLC);;;;;;;;;;;;;;;
;Wahbi KHAZRI soccer player profile - Soccer Manager;;AM,F(RLC);;;;;;;;;;;;;;;;;;;;;;;;
;Wahbi KHAZRI soccer player profile - Soccer Manager;Tunisia;International;86 (0);19;17;7;6.66;4;1;AM,F(RLC);;;;;;;;;;;;;;;;
